date,country,soe,arrivals,arrivals_male,arrivals_female
2020-01-01,HKG,Terengganu,0,0,0
2020-01-01,HMD,Johor,0,0,0
2020-01-01,HND,Johor,10,4,6
2020-01-01,HND,Kedah,2,1,1
2020-01-01,HND,Perak,0,0,0
2020-01-01,HND,Pulau Pinang,0,0,0
2020-01-01,HND,Sabah,1,1,0
2020-01-01,HND,Sarawak,0,0,0
2020-01-01,HND,Selangor,21,13,8
2020-01-01,HRV,Johor,72,44,28
2020-01-01,HRV,Kedah,26,17,9
2020-01-01,HRV,Kelantan,0,0,0
2020-01-01,HRV,Melaka,0,0,0
2020-01-01,HRV,Pahang,1,1,0
2020-01-01,HRV,Perak,1,0,1
2020-01-01,HRV,Perlis,1,1,0
2020-01-01,HRV,Pulau Pinang,8,7,1
2020-01-01,HRV,Sabah,0,0,0
2020-01-01,HRV,Sarawak,9,8,1
2020-01-01,HRV,Selangor,340,207,133
2020-01-01,HTI,Johor,0,0,0
2020-01-01,HTI,Kedah,0,0,0
2020-01-01,HTI,Kelantan,0,0,0
2020-01-01,HTI,Perak,0,0,0
2020-01-01,HTI,Pulau Pinang,0,0,0
2020-01-01,HTI,Sabah,0,0,0
2020-01-01,HTI,Selangor,5,4,1
2020-01-01,HUN,Johor,93,56,37
2020-01-01,HUN,Kedah,281,148,133
2020-01-01,HUN,Kelantan,1,0,1
2020-01-01,HUN,Pahang,0,0,0
2020-01-01,HUN,Perak,0,0,0
2020-01-01,HUN,Perlis,6,3,3
2020-01-01,HUN,Pulau Pinang,77,46,31
2020-01-01,HUN,Sabah,20,12,8
2020-01-01,HUN,Sarawak,19,14,5
2020-01-01,HUN,Selangor,1067,555,512
2020-01-01,HUN,W.P. Labuan,0,0,0
2020-01-01,IDN,Johor,146428,75004,71424
2020-01-01,IDN,Kedah,5574,2183,3391
2020-01-01,IDN,Kelantan,195,91,104
2020-01-01,IDN,Melaka,5852,2696,3156
2020-01-01,IDN,Negeri Sembilan,3379,2169,1210
2020-01-01,IDN,Pahang,24,12,12
2020-01-01,IDN,Perak,228,78,150
2020-01-01,IDN,Perlis,648,307,341
2020-01-01,IDN,Pulau Pinang,25021,8736,16285
2020-01-01,IDN,Sabah,4962,2523,2439
2020-01-01,IDN,Sarawak,43648,25764,17884
2020-01-01,IDN,Selangor,137859,65764,72095
2020-01-01,IDN,Terengganu,0,0,0
2020-01-01,IDN,W.P. Labuan,134,87,47
2020-01-01,IND,Johor,25250,18364,6886
2020-01-01,IND,Kedah,953,553,400
2020-01-01,IND,Kelantan,22,20,2
2020-01-01,IND,Melaka,20,16,4
2020-01-01,IND,Negeri Sembilan,1,1,0
2020-01-01,IND,Pahang,16,15,1
2020-01-01,IND,Perak,357,248,109
2020-01-01,IND,Perlis,30,27,3
2020-01-01,IND,Pulau Pinang,736,524,212
2020-01-01,IND,Sabah,102,64,38
2020-01-01,IND,Sarawak,1989,1666,323
2020-01-01,IND,Selangor,69072,48859,20213
2020-01-01,IND,Terengganu,0,0,0
2020-01-01,IND,W.P. Labuan,118,107,11
2020-01-01,IOT,Pulau Pinang,0,0,0
2020-01-01,IOT,Selangor,0,0,0
2020-01-01,IRL,Johor,323,214,109
2020-01-01,IRL,Kedah,128,74,54
2020-01-01,IRL,Kelantan,3,3,0
2020-01-01,IRL,Negeri Sembilan,0,0,0
2020-01-01,IRL,Pahang,2,2,0
2020-01-01,IRL,Perak,8,7,1
2020-01-01,IRL,Perlis,17,9,8
2020-01-01,IRL,Pulau Pinang,132,89,43
2020-01-01,IRL,Sabah,36,23,13
2020-01-01,IRL,Sarawak,35,22,13
2020-01-01,IRL,Selangor,1463,921,542
2020-01-01,IRL,Terengganu,0,0,0
2020-01-01,IRL,W.P. Labuan,4,4,0
2020-01-01,IRN,Johor,443,245,198
2020-01-01,IRN,Kedah,20,15,5
2020-01-01,IRN,Kelantan,1,1,0
2020-01-01,IRN,Perak,0,0,0
2020-01-01,IRN,Perlis,1,1,0
2020-01-01,IRN,Pulau Pinang,3,2,1
2020-01-01,IRN,Sabah,10,6,4
2020-01-01,IRN,Sarawak,8,7,1
2020-01-01,IRN,Selangor,4149,2272,1877
2020-01-01,IRN,W.P. Labuan,1,1,0
2020-01-01,IRQ,Johor,95,64,31
2020-01-01,IRQ,Kedah,10,7,3
2020-01-01,IRQ,Kelantan,0,0,0
2020-01-01,IRQ,Melaka,0,0,0
2020-01-01,IRQ,Pahang,0,0,0
2020-01-01,IRQ,Perak,0,0,0
2020-01-01,IRQ,Perlis,0,0,0
2020-01-01,IRQ,Pulau Pinang,9,7,2
2020-01-01,IRQ,Sabah,2,2,0
2020-01-01,IRQ,Sarawak,0,0,0
2020-01-01,IRQ,Selangor,1635,1185,450
2020-01-01,ISL,Johor,7,4,3
2020-01-01,ISL,Kedah,6,4,2
2020-01-01,ISL,Kelantan,0,0,0
2020-01-01,ISL,Perak,0,0,0
2020-01-01,ISL,Perlis,4,1,3
2020-01-01,ISL,Pulau Pinang,1,1,0
2020-01-01,ISL,Sabah,1,1,0
2020-01-01,ISL,Sarawak,3,2,1
2020-01-01,ISL,Selangor,104,57,47
2020-01-01,ISL,W.P. Labuan,0,0,0
2020-01-01,ISR,Pulau Pinang,0,0,0
2020-01-01,ITA,Johor,696,498,198
2020-01-01,ITA,Kedah,1186,613,573
2020-01-01,ITA,Kelantan,10,9,1
2020-01-01,ITA,Melaka,1,1,0
2020-01-01,ITA,Negeri Sembilan,2,2,0
2020-01-01,ITA,Pahang,0,0,0
2020-01-01,ITA,Perak,14,12,2
2020-01-01,ITA,Perlis,47,35,12
2020-01-01,ITA,Pulau Pinang,157,98,59
2020-01-01,ITA,Sabah,53,33,20
2020-01-01,ITA,Sarawak,35,23,12
2020-01-01,ITA,Selangor,3411,2241,1170
2020-01-01,ITA,W.P. Labuan,2,0,2
2020-01-01,JAM,Johor,5,0,5
2020-01-01,JAM,Kedah,1,0,1
2020-01-01,JAM,Perak,0,0,0
2020-01-01,JAM,Pulau Pinang,0,0,0
2020-01-01,JAM,Sabah,0,0,0
2020-01-01,JAM,Sarawak,0,0,0
2020-01-01,JAM,Selangor,40,11,29
2020-01-01,JAM,W.P. Labuan,0,0,0
2020-01-01,JOR,Johor,74,28,46
2020-01-01,JOR,Kedah,33,17,16
2020-01-01,JOR,Kelantan,1,1,0
2020-01-01,JOR,Melaka,0,0,0
2020-01-01,JOR,Perlis,1,1,0
2020-01-01,JOR,Pulau Pinang,24,7,17
2020-01-01,JOR,Sabah,9,8,1
2020-01-01,JOR,Sarawak,2,2,0
2020-01-01,JOR,Selangor,1227,751,476
2020-01-01,JOR,W.P. Labuan,0,0,0
2020-01-01,JPN,Johor,9179,5771,3408
2020-01-01,JPN,Kedah,892,477,415
2020-01-01,JPN,Kelantan,18,17,1
2020-01-01,JPN,Melaka,2,2,0
2020-01-01,JPN,Negeri Sembilan,0,0,0
2020-01-01,JPN,Pahang,17,12,5
2020-01-01,JPN,Perak,74,51,23
2020-01-01,JPN,Perlis,123,86,37
2020-01-01,JPN,Pulau Pinang,1891,1286,605
2020-01-01,JPN,Sabah,899,424,475
2020-01-01,JPN,Sarawak,317,225,92
2020-01-01,JPN,Selangor,30603,18965,11638
2020-01-01,JPN,W.P. Labuan,14,10,4
2020-01-01,KAZ,Johor,69,28,41
2020-01-01,KAZ,Kedah,475,213,262
2020-01-01,KAZ,Kelantan,3,0,3
2020-01-01,KAZ,Melaka,0,0,0
2020-01-01,KAZ,Perak,0,0,0
2020-01-01,KAZ,Perlis,9,4,5
2020-01-01,KAZ,Pulau Pinang,12,5,7
2020-01-01,KAZ,Sabah,2,2,0
2020-01-01,KAZ,Sarawak,10,5,5
2020-01-01,KAZ,Selangor,3602,1509,2093
2020-01-01,KAZ,W.P. Labuan,1,0,1
2020-01-01,KEN,Johor,139,62,77
2020-01-01,KEN,Kedah,2,2,0
2020-01-01,KEN,Kelantan,0,0,0
2020-01-01,KEN,Perak,0,0,0
2020-01-01,KEN,Perlis,2,1,1
2020-01-01,KEN,Pulau Pinang,4,2,2
2020-01-01,KEN,Sabah,0,0,0
2020-01-01,KEN,Sarawak,2,2,0
2020-01-01,KEN,Selangor,386,209,177
2020-01-01,KGZ,Johor,25,16,9
2020-01-01,KGZ,Kedah,37,17,20
2020-01-01,KGZ,Kelantan,0,0,0
2020-01-01,KGZ,Perak,0,0,0
2020-01-01,KGZ,Perlis,3,0,3
2020-01-01,KGZ,Pulau Pinang,3,1,2
2020-01-01,KGZ,Sabah,2,1,1
2020-01-01,KGZ,Sarawak,0,0,0
2020-01-01,KGZ,Selangor,717,334,383
2020-01-01,KHM,Johor,2942,1236,1706
2020-01-01,KHM,Kedah,209,121,88
2020-01-01,KHM,Kelantan,1111,831,280
2020-01-01,KHM,Melaka,0,0,0
2020-01-01,KHM,Negeri Sembilan,0,0,0
2020-01-01,KHM,Pahang,0,0,0
2020-01-01,KHM,Perak,24,18,6
2020-01-01,KHM,Perlis,801,629,172
2020-01-01,KHM,Pulau Pinang,4,0,4
2020-01-01,KHM,Sabah,2,1,1
2020-01-01,KHM,Sarawak,29,15,14
2020-01-01,KHM,Selangor,4784,2186,2598
2020-01-01,KHM,W.P. Labuan,0,0,0
2020-01-01,KIR,Johor,4,4,0
2020-01-01,KIR,Sabah,0,0,0
2020-01-01,KIR,Selangor,1,1,0
2020-01-01,KNA,Johor,10,7,3
2020-01-01,KNA,Kedah,0,0,0
2020-01-01,KNA,Perlis,0,0,0
2020-01-01,KNA,Pulau Pinang,4,2,2
2020-01-01,KNA,Sabah,1,1,0
2020-01-01,KNA,Selangor,48,34,14
2020-01-01,KNA,W.P. Labuan,0,0,0
2020-01-01,KOR,Johor,29631,13776,15855
2020-01-01,KOR,Kedah,548,266,282
2020-01-01,KOR,Kelantan,7,5,2
2020-01-01,KOR,Melaka,1,1,0
2020-01-01,KOR,Negeri Sembilan,7,4,3
2020-01-01,KOR,Pahang,19,9,10
2020-01-01,KOR,Perak,17,8,9
2020-01-01,KOR,Perlis,111,80,31
2020-01-01,KOR,Pulau Pinang,765,379,386
2020-01-01,KOR,Sabah,33316,14024,19292
2020-01-01,KOR,Sarawak,425,258,167
2020-01-01,KOR,Selangor,33486,16434,17052
2020-01-01,KOR,Terengganu,0,0,0
2020-01-01,KOR,W.P. Labuan,24,16,8
2020-01-01,KWT,Johor,174,71,103
2020-01-01,KWT,Kedah,6,3,3
2020-01-01,KWT,Kelantan,0,0,0
2020-01-01,KWT,Perak,0,0,0
2020-01-01,KWT,Perlis,0,0,0
2020-01-01,KWT,Pulau Pinang,9,2,7
2020-01-01,KWT,Sabah,0,0,0
2020-01-01,KWT,Sarawak,0,0,0
2020-01-01,KWT,Selangor,1032,540,492
2020-01-01,KWT,W.P. Labuan,0,0,0
2020-01-01,LAO,Johor,228,72,156
2020-01-01,LAO,Kedah,1165,87,1078
2020-01-01,LAO,Kelantan,209,78,131
2020-01-01,LAO,Melaka,0,0,0
2020-01-01,LAO,Perak,16,0,16
2020-01-01,LAO,Perlis,533,134,399
2020-01-01,LAO,Pulau Pinang,10,2,8
2020-01-01,LAO,Sabah,1,0,1
2020-01-01,LAO,Sarawak,0,0,0
2020-01-01,LAO,Selangor,462,159,303
2020-01-01,LAO,W.P. Labuan,0,0,0
2020-01-01,LBN,Johor,20,13,7
2020-01-01,LBN,Kedah,2,2,0
2020-01-01,LBN,Kelantan,0,0,0
2020-01-01,LBN,Pahang,0,0,0
2020-01-01,LBN,Perak,0,0,0
2020-01-01,LBN,Perlis,0,0,0
2020-01-01,LBN,Pulau Pinang,4,1,3
2020-01-01,LBN,Sabah,0,0,0
2020-01-01,LBN,Sarawak,1,1,0
2020-01-01,LBN,Selangor,258,160,98
2020-01-01,LBN,W.P. Labuan,0,0,0
2020-01-01,LBR,Johor,5,5,0
2020-01-01,LBR,Kedah,0,0,0
2020-01-01,LBR,Sabah,0,0,0
2020-01-01,LBR,Sarawak,0,0,0
2020-01-01,LBR,Selangor,10,8,2
2020-01-01,LBY,Johor,22,14,8
2020-01-01,LBY,Kedah,2,2,0
2020-01-01,LBY,Perlis,0,0,0
2020-01-01,LBY,Pulau Pinang,7,3,4
2020-01-01,LBY,Sabah,1,1,0
2020-01-01,LBY,Sarawak,1,0,1
2020-01-01,LBY,Selangor,867,637,230
2020-01-01,LCA,Johor,4,2,2
2020-01-01,LCA,Kedah,0,0,0
2020-01-01,LCA,Pulau Pinang,0,0,0
2020-01-01,LCA,Sarawak,0,0,0
2020-01-01,LCA,Selangor,14,12,2
2020-01-01,LIE,Johor,4,4,0
2020-01-01,LIE,Kedah,2,2,0
2020-01-01,LIE,Perlis,0,0,0
2020-01-01,LIE,Pulau Pinang,1,1,0
2020-01-01,LIE,Sabah,0,0,0
2020-01-01,LIE,Sarawak,0,0,0
2020-01-01,LIE,Selangor,7,4,3
2020-01-01,LKA,Johor,1199,841,358
2020-01-01,LKA,Kedah,17,11,6
2020-01-01,LKA,Kelantan,0,0,0
2020-01-01,LKA,Melaka,0,0,0
2020-01-01,LKA,Pahang,1,1,0
2020-01-01,LKA,Perak,4,3,1
2020-01-01,LKA,Perlis,0,0,0
2020-01-01,LKA,Pulau Pinang,50,33,17
2020-01-01,LKA,Sabah,0,0,0
2020-01-01,LKA,Sarawak,20,16,4
2020-01-01,LKA,Selangor,3454,2153,1301
2020-01-01,LKA,W.P. Labuan,1,0,1
2020-01-01,LSO,Johor,0,0,0
2020-01-01,LSO,Kedah,0,0,0
2020-01-01,LSO,Pulau Pinang,0,0,0
2020-01-01,LSO,Sarawak,0,0,0
2020-01-01,LSO,Selangor,6,4,2
2020-01-01,LTU,Johor,91,41,50
2020-01-01,LTU,Kedah,48,25,23
2020-01-01,LTU,Kelantan,2,1,1
2020-01-01,LTU,Pahang,0,0,0
2020-01-01,LTU,Perak,0,0,0
2020-01-01,LTU,Perlis,12,9,3
2020-01-01,LTU,Pulau Pinang,3,0,3
2020-01-01,LTU,Sabah,9,6,3
2020-01-01,LTU,Sarawak,10,5,5
2020-01-01,LTU,Selangor,344,175,169
2020-01-01,LTU,W.P. Labuan,0,0,0
2020-01-01,LUX,Johor,11,8,3
2020-01-01,LUX,Kedah,2,1,1
2020-01-01,LUX,Kelantan,0,0,0
2020-01-01,LUX,Perak,0,0,0
2020-01-01,LUX,Perlis,1,1,0
2020-01-01,LUX,Pulau Pinang,2,1,1
2020-01-01,LUX,Sabah,0,0,0
2020-01-01,LUX,Sarawak,0,0,0
2020-01-01,LUX,Selangor,38,23,15
2020-01-01,LVA,Johor,61,27,34
2020-01-01,LVA,Kedah,44,21,23
2020-01-01,LVA,Kelantan,0,0,0
2020-01-01,LVA,Pahang,0,0,0
2020-01-01,LVA,Perak,0,0,0
2020-01-01,LVA,Perlis,3,3,0
2020-01-01,LVA,Pulau Pinang,6,4,2
2020-01-01,LVA,Sabah,68,29,39
2020-01-01,LVA,Sarawak,1,1,0
2020-01-01,LVA,Selangor,254,119,135
2020-01-01,LVA,W.P. Labuan,0,0,0
2020-01-01,MAC,Johor,0,0,0
2020-01-01,MAC,Pahang,0,0,0
2020-01-01,MAC,Perak,0,0,0
2020-01-01,MAC,Selangor,0,0,0
2020-01-01,MAC,W.P. Labuan,0,0,0
2020-01-01,MAR,Johor,59,49,10
2020-01-01,MAR,Kedah,17,14,3
2020-01-01,MAR,Kelantan,1,1,0
2020-01-01,MAR,Melaka,0,0,0
2020-01-01,MAR,Pahang,0,0,0
2020-01-01,MAR,Perak,0,0,0
2020-01-01,MAR,Perlis,0,0,0
2020-01-01,MAR,Pulau Pinang,6,2,4
2020-01-01,MAR,Sabah,5,2,3
2020-01-01,MAR,Sarawak,7,5,2
2020-01-01,MAR,Selangor,858,438,420
2020-01-01,MAR,W.P. Labuan,0,0,0
2020-01-01,MCO,Johor,1,0,1
2020-01-01,MCO,Kedah,0,0,0
2020-01-01,MCO,Sabah,0,0,0
2020-01-01,MCO,Selangor,2,1,1
2020-01-01,MDA,Johor,3,2,1
2020-01-01,MDA,Kedah,11,6,5
2020-01-01,MDA,Kelantan,2,1,1
2020-01-01,MDA,Negeri Sembilan,0,0,0
2020-01-01,MDA,Perlis,0,0,0
2020-01-01,MDA,Pulau Pinang,2,0,2
2020-01-01,MDA,Sabah,9,5,4
2020-01-01,MDA,Sarawak,0,0,0
2020-01-01,MDA,Selangor,32,10,22
2020-01-01,MDG,Johor,18,9,9
2020-01-01,MDG,Kedah,3,1,2
2020-01-01,MDG,Perak,0,0,0
2020-01-01,MDG,Perlis,0,0,0
2020-01-01,MDG,Pulau Pinang,0,0,0
2020-01-01,MDG,Sabah,0,0,0
2020-01-01,MDG,Sarawak,0,0,0
2020-01-01,MDG,Selangor,55,32,23
2020-01-01,MDV,Johor,295,144,151
2020-01-01,MDV,Kedah,1,1,0
2020-01-01,MDV,Kelantan,0,0,0
2020-01-01,MDV,Perak,0,0,0
2020-01-01,MDV,Perlis,2,1,1
2020-01-01,MDV,Pulau Pinang,2,1,1
2020-01-01,MDV,Sabah,0,0,0
2020-01-01,MDV,Sarawak,0,0,0
2020-01-01,MDV,Selangor,2241,1185,1056
2020-01-01,MEX,Johor,151,78,73
2020-01-01,MEX,Kedah,11,3,8
2020-01-01,MEX,Kelantan,0,0,0
2020-01-01,MEX,Pahang,0,0,0
2020-01-01,MEX,Perak,2,1,1
2020-01-01,MEX,Perlis,1,1,0
2020-01-01,MEX,Pulau Pinang,27,17,10
2020-01-01,MEX,Sabah,3,2,1
2020-01-01,MEX,Sarawak,8,6,2
2020-01-01,MEX,Selangor,554,313,241
2020-01-01,MEX,W.P. Labuan,0,0,0
2020-01-01,MHL,Johor,0,0,0
2020-01-01,MHL,Kedah,0,0,0
2020-01-01,MHL,Perak,0,0,0
2020-01-01,MHL,Pulau Pinang,0,0,0
2020-01-01,MHL,Sabah,0,0,0
2020-01-01,MHL,Selangor,1,1,0
2020-01-01,MKD,Johor,10,5,5
2020-01-01,MKD,Kedah,2,2,0
2020-01-01,MKD,Perak,0,0,0
2020-01-01,MKD,Pulau Pinang,0,0,0
2020-01-01,MKD,Sabah,2,1,1
2020-01-01,MKD,Sarawak,1,1,0
2020-01-01,MKD,Selangor,22,16,6
2020-01-01,MLI,Johor,0,0,0
2020-01-01,MLI,Sabah,0,0,0
2020-01-01,MLI,Selangor,11,8,3
2020-01-01,MLT,Johor,9,7,2
2020-01-01,MLT,Kedah,3,3,0
2020-01-01,MLT,Kelantan,0,0,0
2020-01-01,MLT,Perak,2,0,2
2020-01-01,MLT,Perlis,0,0,0
2020-01-01,MLT,Pulau Pinang,0,0,0
2020-01-01,MLT,Sabah,1,1,0
2020-01-01,MLT,Sarawak,0,0,0
2020-01-01,MLT,Selangor,47,31,16
2020-01-01,MLT,W.P. Labuan,2,1,1
2020-01-01,MMR,Johor,5305,1824,3481
2020-01-01,MMR,Kedah,12,6,6
2020-01-01,MMR,Kelantan,3,1,2
2020-01-01,MMR,Negeri Sembilan,0,0,0
2020-01-01,MMR,Pahang,2,1,1
2020-01-01,MMR,Perak,14,3,11
2020-01-01,MMR,Perlis,5,0,5
2020-01-01,MMR,Pulau Pinang,310,168,142
2020-01-01,MMR,Sabah,8,0,8
2020-01-01,MMR,Sarawak,121,63,58
2020-01-01,MMR,Selangor,10964,8342,2622
2020-01-01,MMR,Terengganu,0,0,0
2020-01-01,MMR,W.P. Labuan,0,0,0
2020-01-01,MNE,Johor,1,1,0
2020-01-01,MNE,Kedah,0,0,0
2020-01-01,MNE,Pulau Pinang,1,1,0
2020-01-01,MNE,Sabah,0,0,0
2020-01-01,MNE,Sarawak,0,0,0
2020-01-01,MNE,Selangor,22,17,5
2020-01-01,MNG,Johor,273,118,155
2020-01-01,MNG,Kedah,14,2,12
2020-01-01,MNG,Kelantan,0,0,0
2020-01-01,MNG,Perak,0,0,0
2020-01-01,MNG,Perlis,1,0,1
2020-01-01,MNG,Pulau Pinang,9,7,2
2020-01-01,MNG,Sabah,10,5,5
2020-01-01,MNG,Sarawak,5,5,0
2020-01-01,MNG,Selangor,607,249,358
2020-01-01,MNP,Selangor,2,2,0
2020-01-01,MOZ,Johor,0,0,0
2020-01-01,MOZ,Kedah,0,0,0
2020-01-01,MOZ,Perak,1,1,0
2020-01-01,MOZ,Pulau Pinang,0,0,0
2020-01-01,MOZ,Sabah,1,1,0
2020-01-01,MOZ,Sarawak,0,0,0
2020-01-01,MOZ,Selangor,86,51,35
2020-01-01,MRT,Johor,1,1,0
2020-01-01,MRT,Kedah,1,1,0
2020-01-01,MRT,Pulau Pinang,0,0,0
2020-01-01,MRT,Sabah,0,0,0
2020-01-01,MRT,Sarawak,0,0,0
2020-01-01,MRT,Selangor,34,22,12
2020-01-01,MUS,Johor,305,158,147
2020-01-01,MUS,Kedah,2,1,1
2020-01-01,MUS,Kelantan,0,0,0
2020-01-01,MUS,Pahang,0,0,0
2020-01-01,MUS,Perak,0,0,0
2020-01-01,MUS,Perlis,1,0,1
2020-01-01,MUS,Pulau Pinang,3,1,2
2020-01-01,MUS,Sabah,4,3,1
2020-01-01,MUS,Sarawak,0,0,0
2020-01-01,MUS,Selangor,1261,623,638
2020-01-01,MWI,Johor,0,0,0
2020-01-01,MWI,Pulau Pinang,0,0,0
2020-01-01,MWI,Sabah,0,0,0
2020-01-01,MWI,Sarawak,0,0,0
2020-01-01,MWI,Selangor,37,15,22
2020-01-01,MYT,Selangor,1,0,1
2020-01-01,NAM,Johor,2,1,1
2020-01-01,NAM,Kedah,1,0,1
2020-01-01,NAM,Perak,0,0,0
2020-01-01,NAM,Perlis,0,0,0
2020-01-01,NAM,Pulau Pinang,0,0,0
2020-01-01,NAM,Sabah,0,0,0
2020-01-01,NAM,Sarawak,0,0,0
2020-01-01,NAM,Selangor,25,7,18
2020-01-01,NCL,Selangor,0,0,0
2020-01-01,NER,Johor,0,0,0
2020-01-01,NER,Sabah,0,0,0
2020-01-01,NER,Selangor,7,6,1
2020-01-01,NGA,Johor,31,23,8
2020-01-01,NGA,Kedah,2,2,0
2020-01-01,NGA,Perlis,1,1,0
2020-01-01,NGA,Pulau Pinang,9,7,2
2020-01-01,NGA,Sabah,0,0,0
2020-01-01,NGA,Sarawak,5,3,2
2020-01-01,NGA,Selangor,790,625,165
2020-01-01,NIC,Johor,5,3,2
2020-01-01,NIC,Kedah,0,0,0
2020-01-01,NIC,Pulau Pinang,1,1,0
2020-01-01,NIC,Sabah,0,0,0
2020-01-01,NIC,Selangor,6,1,5
2020-01-01,NLD,Johor,1035,663,372
2020-01-01,NLD,Kedah,559,284,275
2020-01-01,NLD,Kelantan,7,6,1
2020-01-01,NLD,Melaka,1,1,0
2020-01-01,NLD,Negeri Sembilan,0,0,0
2020-01-01,NLD,Pahang,1,1,0
2020-01-01,NLD,Perak,24,14,10
2020-01-01,NLD,Perlis,74,46,28
2020-01-01,NLD,Pulau Pinang,280,177,103
2020-01-01,NLD,Sabah,71,41,30
2020-01-01,NLD,Sarawak,228,154,74
2020-01-01,NLD,Selangor,4862,3023,1839
2020-01-01,NLD,Terengganu,0,0,0
2020-01-01,NLD,W.P. Labuan,9,7,2
2020-01-01,NOR,Johor,244,150,94
2020-01-01,NOR,Kedah,232,122,110
2020-01-01,NOR,Kelantan,0,0,0
2020-01-01,NOR,Melaka,0,0,0
2020-01-01,NOR,Pahang,4,2,2
2020-01-01,NOR,Perak,2,2,0
2020-01-01,NOR,Perlis,12,9,3
2020-01-01,NOR,Pulau Pinang,63,39,24
2020-01-01,NOR,Sabah,14,11,3
2020-01-01,NOR,Sarawak,32,22,10
2020-01-01,NOR,Selangor,1148,679,469
2020-01-01,NOR,W.P. Labuan,2,2,0
2020-01-01,NPL,Johor,1993,1713,280
2020-01-01,NPL,Kedah,20,16,4
2020-01-01,NPL,Pahang,0,0,0
2020-01-01,NPL,Perak,0,0,0
2020-01-01,NPL,Perlis,1,1,0
2020-01-01,NPL,Pulau Pinang,75,72,3
2020-01-01,NPL,Sabah,1,1,0
2020-01-01,NPL,Sarawak,211,152,59
2020-01-01,NPL,Selangor,11790,11056,734
2020-01-01,NPL,W.P. Labuan,126,105,21
2020-01-01,NRU,Johor,0,0,0
2020-01-01,NRU,Pulau Pinang,0,0,0
2020-01-01,NRU,Selangor,1,1,0
2020-01-01,NZL,Johor,1294,731,563
2020-01-01,NZL,Kedah,173,102,71
2020-01-01,NZL,Kelantan,7,4,3
2020-01-01,NZL,Melaka,5,2,3
2020-01-01,NZL,Negeri Sembilan,0,0,0
2020-01-01,NZL,Pahang,2,2,0
2020-01-01,NZL,Perak,32,21,11
2020-01-01,NZL,Perlis,38,26,12
2020-01-01,NZL,Pulau Pinang,286,160,126
2020-01-01,NZL,Sabah,103,60,43
2020-01-01,NZL,Sarawak,235,128,107
2020-01-01,NZL,Selangor,4014,2286,1728
2020-01-01,NZL,Terengganu,0,0,0
2020-01-01,NZL,W.P. Labuan,5,4,1
2020-01-01,OMN,Johor,71,47,24
2020-01-01,OMN,Kedah,15,9,6
2020-01-01,OMN,Kelantan,0,0,0
2020-01-01,OMN,Melaka,0,0,0
2020-01-01,OMN,Perak,0,0,0
2020-01-01,OMN,Perlis,4,4,0
2020-01-01,OMN,Pulau Pinang,17,8,9
2020-01-01,OMN,Sabah,0,0,0
2020-01-01,OMN,Sarawak,19,9,10
2020-01-01,OMN,Selangor,2213,1245,968
2020-01-01,PAK,Johor,984,729,255
2020-01-01,PAK,Kedah,150,100,50
2020-01-01,PAK,Kelantan,11,11,0
2020-01-01,PAK,Melaka,0,0,0
2020-01-01,PAK,Negeri Sembilan,0,0,0
2020-01-01,PAK,Pahang,0,0,0
2020-01-01,PAK,Perak,8,7,1
2020-01-01,PAK,Perlis,13,13,0
2020-01-01,PAK,Pulau Pinang,61,48,13
2020-01-01,PAK,Sabah,17,12,5
2020-01-01,PAK,Sarawak,360,326,34
2020-01-01,PAK,Selangor,12658,10329,2329
2020-01-01,PAK,W.P. Labuan,12,12,0
2020-01-01,PAN,Johor,13,9,4
2020-01-01,PAN,Kedah,1,0,1
2020-01-01,PAN,Perak,0,0,0
2020-01-01,PAN,Perlis,0,0,0
2020-01-01,PAN,Pulau Pinang,2,2,0
2020-01-01,PAN,Sabah,3,2,1
2020-01-01,PAN,Sarawak,0,0,0
2020-01-01,PAN,Selangor,53,25,28
2020-01-01,PER,Johor,44,21,23
2020-01-01,PER,Kedah,15,6,9
2020-01-01,PER,Kelantan,1,1,0
2020-01-01,PER,Pahang,0,0,0
2020-01-01,PER,Perak,0,0,0
2020-01-01,PER,Perlis,1,0,1
2020-01-01,PER,Pulau Pinang,1,0,1
2020-01-01,PER,Sabah,1,0,1
2020-01-01,PER,Sarawak,0,0,0
2020-01-01,PER,Selangor,159,85,74
2020-01-01,PER,W.P. Labuan,0,0,0
2020-01-01,PHL,Johor,21386,6642,14744
2020-01-01,PHL,Kedah,1217,415,802
2020-01-01,PHL,Kelantan,50,19,31
2020-01-01,PHL,Melaka,0,0,0
2020-01-01,PHL,Negeri Sembilan,1,0,1
2020-01-01,PHL,Pahang,9,5,4
2020-01-01,PHL,Perak,77,24,53
2020-01-01,PHL,Perlis,169,59,110
2020-01-01,PHL,Pulau Pinang,430,180,250
2020-01-01,PHL,Sabah,2502,1221,1281
2020-01-01,PHL,Sarawak,3771,1536,2235
2020-01-01,PHL,Selangor,16643,6462,10181
2020-01-01,PHL,Terengganu,0,0,0
2020-01-01,PHL,W.P. Labuan,195,83,112
2020-01-01,PLW,Johor,0,0,0
2020-01-01,PLW,Pulau Pinang,0,0,0
2020-01-01,PLW,Selangor,0,0,0
2020-01-01,PNG,Johor,21,15,6
2020-01-01,PNG,Kedah,0,0,0
2020-01-01,PNG,Kelantan,1,0,1
2020-01-01,PNG,Perak,0,0,0
